—ÚÛÍÚÛ‡;¬ÓÔÓÒ_1;¬ÓÔÓÒ_2;¬ÓÔÓÒ_3;¬ÓÔÓÒ_4;¬ÓÔÓÒ_5;¬ÓÔÓÒ_6;¬ÓÔÓÒ_7;¬ÓÔÓÒ_8;¬ÓÔÓÒ_9;¬ÓÔÓÒ_10;¬ÓÔÓÒ_11;¬ÓÔÓÒ_12;¬ÓÔÓÒ_13;¬ÓÔÓÒ_14;¬ÓÔÓÒ_15;¬ÓÔÓÒ_16;¬ÓÔÓÒ_17;¬ÓÔÓÒ_18;¬ÓÔÓÒ_19;¬ÓÔÓÒ_20;¬ÓÔÓÒ_21;¬ÓÔÓÒ_22;¬ÓÔÓÒ_23;¬ÓÔÓÒ_24;¬ÓÔÓÒ_25;¬ÓÔÓÒ_26;¬ÓÔÓÒ_27;¬ÓÔÓÒ_28;¬ÓÔÓÒ_29;¬ÓÔÓÒ_30;¬ÓÔÓÒ_31;¬ÓÔÓÒ_32;¬ÓÔÓÒ_33;¬ÓÔÓÒ_34;¬ÓÔÓÒ_35;¬ÓÔÓÒ_36;¬ÓÔÓÒ_37;¬ÓÔÓÒ_38;¬ÓÔÓÒ_39;¬ÓÔÓÒ_40;¬ÓÔÓÒ_41;¬ÓÔÓÒ_42;¬ÓÔÓÒ_43;¬ÓÔÓÒ_44;¬ÓÔÓÒ_45;¬ÓÔÓÒ_46;¬ÓÔÓÒ_47;¬ÓÔÓÒ_48;¬ÓÔÓÒ_49;¬ÓÔÓÒ_50;¬ÓÔÓÒ_51;¬ÓÔÓÒ_52;¬ÓÔÓÒ_53;¬ÓÔÓÒ_54;¬ÓÔÓÒ_55;¬ÓÔÓÒ_56;¬ÓÔÓÒ_57;¬ÓÔÓÒ_58;¬ÓÔÓÒ_59;¬ÓÔÓÒ_60;¬ÓÔÓÒ_61;¬ÓÔÓÒ_62;¬ÓÔÓÒ_63;¬ÓÔÓÒ_64;¬ÓÔÓÒ_65;¬ÓÔÓÒ_66;¬ÓÔÓÒ_67;¬ÓÔÓÒ_68;¬ÓÔÓÒ_69;¬ÓÔÓÒ_70;¬ÓÔÓÒ_71;¬ÓÔÓÒ_72;¬ÓÔÓÒ_73;¬ÓÔÓÒ_74;¬ÓÔÓÒ_75;¬ÓÔÓÒ_76;¬ÓÔÓÒ_77;¬ÓÔÓÒ_78;¬ÓÔÓÒ_79;¬ÓÔÓÒ_80;¬ÓÔÓÒ_81;¬ÓÔÓÒ_82;¬ÓÔÓÒ_83;¬ÓÔÓÒ_84;¬ÓÔÓÒ_85;¬ÓÔÓÒ_86;¬ÓÔÓÒ_87;¬ÓÔÓÒ_88;¬ÓÔÓÒ_89;¬ÓÔÓÒ_90;¬ÓÔÓÒ_91;¬ÓÔÓÒ_92;¬ÓÔÓÒ_93;¬ÓÔÓÒ_94
ŒŒ“Ë«;5;5;5;4;4;4;5;4;3;5;5;5;4;4;5;5;5;5;4;5;3;4;5;5;3;5;5;2;5;3;2;4;1;5;5;4;5;4;4;2;2;3;3;3;1;1;5;2;2;2;1;2;1;1;1;1;2;1;1;5;2;2;3;2;5;2;2;3;2;2;4;3;5;3;3;4;4;5;2;4;2;2;4;4;1;2;3;2;2;2;1;2;2;2
ŒœËœ«;5;5;5;5;4;4;4;4;4;4;3;5;4;4;4;4;4;4;3;2;3;2;4;3;2;2;3;5;3;4;4;3;3;4;4;4;4;2;4;3;3;4;5;4;4;4;5;1;1;1;1;2;2;1;1;1;4;1;1;1;4;5;5;5;5;5;5;5;5;4;3;3;5;3;3;4;2;5;2;4;2;3;4;4;3;3;5;3;3;3;4;4;3;4
ŒœËœ«;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
ŒœËœ«;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;3;2;2;2;2;1;3;2;3;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;2;2;3;2;1;3;4;2;2;2;3;4;2;5;4;5;5;3;4;3;4;3;3;3;5;4;5;3;5;4;5;4;5;3;4;5;5;5;5;4;4;4;4
Œœ–;5;3;3;3;4;2;3;2;3;3;2;4;2;2;3;2;2;1;3;2;2;2;2;2;3;2;1;2;2;4;1;2;1;3;2;2;2;3;3;1;3;2;2;3;2;2;2;1;2;3;1;2;2;2;1;2;2;1;1;2;2;3;2;2;2;3;4;2;3;1;3;3;2;1;1;1;1;1;1;1;2;2;1;1;2;3;2;3;3;1;3;3;1;1
Œœ–;5;5;5;4;4;3;4;4;4;5;3;4;4;4;4;4;4;3;5;2;2;2;3;2;2;3;3;5;5;5;3;4;4;3;4;4;3;3;4;3;3;4;3;3;2;2;2;2;2;2;1;2;2;2;4;1;1;2;2;3;3;4;4;5;5;5;5;5;5;5;5;5;4;1;1;3;1;4;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3
Œ—;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;3;2;2;4;3;3;2;2;2;2;2;3;1;2;1;1;1;1;2;3;3;2;3;2;3;3;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;2;2;2;4;2;4;2;3;3;3;1;1;1;1;1;2;5;2;2;2;2;3;1;2;2;1;2;2;1;2;2;2;2
Œ”»;4;4;5;4;4;4;4;4;5;5;3;5;5;3;4;2;3;3;3;4;2;3;3;4;1;2;3;2;3;3;2;2;2;3;2;3;3;3;3;3;4;3;3;3;3;3;2;2;1;1;1;1;1;2;4;1;2;2;1;2;2;4;4;5;5;3;4;3;3;3;3;3;3;1;1;2;4;3;2;3;4;3;4;3;4;3;3;3;3;3;3;3;3;3
œŒ¿;3;4;5;4;5;3;4;4;5;5;5;3;3;4;5;5;5;5;4;2;3;4;3;3;2;1;2;4;5;2;4;3;2;4;4;5;3;4;4;3;5;4;3;3;2;4;5;1;2;2;2;2;4;3;2;3;4;2;3;2;2;2;2;5;4;4;3;3;4;3;3;3;4;3;2;1;2;1;3;4;4;3;2;5;2;2;2;2;5;1;3;4;2;2
œŒ¿;4;3;5;4;3;3;4;4;5;3;3;2;5;1;3;3;4;2;3;5;2;4;2;3;2;3;1;2;3;4;4;4;4;3;3;3;3;2;3;3;3;2;5;3;3;4;3;2;1;2;1;2;2;3;1;3;2;2;1;2;2;5;5;5;5;3;4;3;4;2;4;3;5;2;3;1;1;2;2;4;3;4;5;4;3;3;4;3;4;1;1;2;3;3
œŒÃŒ;4;5;5;5;5;4;4;3;4;4;3;1;5;2;3;4;3;4;2;4;2;4;2;5;1;2;3;2;3;1;2;2;2;2;2;3;3;2;3;1;3;2;3;3;1;2;2;2;1;1;1;2;2;2;1;3;2;1;1;1;2;4;4;5;5;2;3;3;5;2;4;4;4;1;1;1;2;3;2;3;2;3;3;4;1;1;5;3;1;1;1;2;2;2
œŒÃŒ;4;5;4;4;4;4;4;4;4;5;4;5;4;4;4;4;4;4;4;5;3;4;3;2;3;4;4;4;4;3;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4;4;4;2;4;3;4;3;4;4;3;4;3;4;3;4;4;4;3;2;3;4;4;3;4;4;3;4;3;2;3;4;3;3;2;3;3;3;3
œŒ›ƒ —Ë—Œ√;4;4;5;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
œŒ›ƒ —Ë—Œ√;3;3;3;3;3;3;3;3;4;3;2;3;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;4;3;3;3;4;2;3;4;4;3;4;4;3;1;1;1;1;1;1;1;3;2;1;2;3;2;1;4;3;3;3;2;3;3;3;3;3;3;4;4;3;4;4;4;3;3;4;4;4;4;4;4;4;4;3;4;3;3;3;3
œŒ›ƒ —Ë—Œ√;4;5;5;4;5;3;4;1;4;2;2;5;3;4;3;3;5;1;4;2;2;2;2;4;1;3;1;4;2;1;3;1;1;3;2;3;3;2;5;2;3;1;3;3;2;2;1;1;1;1;1;2;1;1;3;5;1;1;1;2;2;4;1;3;5;3;3;1;4;1;3;5;4;4;3;5;1;1;3;2;1;1;1;3;3;3;5;3;2;2;2;1;1;1
œ›Œ;4;3;5;4;4;4;4;5;4;4;5;5;2;3;4;4;5;5;5;2;2;4;4;2;3;3;3;2;4;3;4;3;4;3;4;3;5;4;4;4;5;3;4;5;5;5;3;2;2;2;1;2;2;2;2;2;2;2;1;3;3;3;4;3;4;4;4;4;4;3;4;4;4;1;2;1;1;5;2;3;2;3;2;3;3;2;1;1;1;1;2;1;3;3
œ›Œ;4;5;5;4;4;4;4;4;3;3;3;5;5;5;5;5;5;5;3;1;5;5;4;4;2;2;1;1;2;2;1;3;3;3;2;3;2;3;2;2;1;2;3;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;4;2;4;5;3;4;4;4;1;4;5;4;4;4;5;3;5;3;5;2;1;4;4;3;2;1;3;3;1;3;1;2;2
œ›Œ;3;3;5;4;5;4;4;4;3;3;4;3;4;2;3;4;3;3;3;4;2;2;3;5;3;3;3;2;3;3;3;4;4;3;3;3;3;3;5;4;5;5;4;5;3;4;4;1;1;1;1;2;1;4;2;2;2;1;2;2;2;3;3;2;5;4;4;4;4;1;4;3;4;3;5;1;1;5;3;4;3;2;4;3;3;3;3;3;3;3;2;3;3;4
œ›Œ;5;5;5;5;5;5;5;5;4;5;5;3;3;4;4;4;4;5;3;2;4;4;4;4;3;3;4;5;4;3;2;4;4;3;4;4;4;5;5;4;4;4;4;5;4;4;4;1;1;1;1;2;2;2;1;2;2;2;2;2;4;5;5;4;4;5;5;4;5;2;4;4;3;3;3;4;4;5;3;4;4;3;3;4;3;4;3;2;2;2;2;4;3;2
—Œ;4;5;5;5;5;2;2;2;5;5;4;5;3;2;4;4;2;4;2;2;4;2;3;2;2;2;3;2;2;4;2;5;5;2;4;3;5;3;4;3;3;5;4;3;4;4;3;2;2;2;2;2;2;2;1;2;2;4;3;3;2;5;5;5;5;3;3;4;4;2;4;4;5;1;3;5;1;3;3;3;2;4;4;4;1;3;4;2;2;2;2;2;2;2
—Œ;4;5;5;5;5;2;2;2;5;5;4;5;3;2;4;4;2;4;2;2;4;2;3;2;2;2;5;2;2;4;2;5;5;2;4;3;5;3;4;3;3;5;4;3;4;4;3;2;2;2;2;2;2;2;1;2;2;4;3;3;2;5;5;5;5;3;3;4;4;2;4;4;5;1;3;5;1;3;3;3;2;4;4;4;1;3;4;2;2;2;2;2;2;2
—Œ;4;5;5;5;5;2;2;2;5;5;4;5;3;2;4;4;2;4;2;2;4;2;3;2;2;2;3;2;2;4;2;5;5;2;4;3;5;3;4;3;3;5;4;3;4;4;3;2;2;2;2;2;2;2;1;2;2;4;3;3;2;5;5;5;5;3;3;4;4;2;4;4;5;1;3;5;1;3;3;3;2;4;4;4;1;3;4;2;2;2;2;2;2;2
—Œ;4;5;5;5;5;2;2;2;5;5;4;5;3;2;4;4;2;4;2;2;4;2;3;2;2;2;4;2;2;4;2;5;5;2;4;3;5;3;4;3;3;5;4;3;4;4;3;2;2;2;2;2;2;2;1;2;2;4;3;3;2;5;5;5;5;3;3;4;4;2;4;4;5;1;3;5;1;3;3;3;2;4;4;4;1;3;4;2;2;2;2;2;2;2
” Ë—–;3;3;5;4;4;4;4;4;4;5;3;3;3;3;4;4;3;4;3;2;4;4;4;4;2;3;3;4;3;3;1;4;3;4;4;4;5;4;4;3;4;4;4;4;3;3;2;2;1;1;1;3;4;4;4;5;4;5;3;4;2;4;5;5;5;4;4;4;3;3;3;3;4;1;1;5;1;5;2;4;2;4;4;4;3;4;1;5;3;3;4;3;1;1
” Ë—–;2;1;1;1;1;2;2;2;1;1;1;1;2;1;1;2;1;1;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1
” Ë—–;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
” Ë—–;2;1;1;1;1;2;2;2;1;1;1;1;2;1;1;2;1;1;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;2;2;3;1;1;1;1;1;2;4;2;1;1;2;3;1;2;1;1;1;1;2;2;2
” Ë—–;3;1;3;3;2;2;2;2;2;3;2;2;3;2;1;2;2;1;3;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;2;2;3;2;2;2;3;3;3;2;1;1;1;1;1;2;1;1;1;1;2;1;1;2;4;2;3;5;3;5;2;4;2;3;3;3;1;3;1;1;1;3;4;1;3;2;2;2;3;4;2;1;1;1;1;1;1
” Ë—–;5;5;5;5;4;5;5;4;4;5;5;5;5;5;5;4;5;4;5;5;4;4;5;5;5;5;5;5;4;4;1;4;4;4;4;4;4;4;5;4;5;5;4;5;4;5;4;4;4;4;4;5;4;4;4;5;4;4;4;5;5;4;4;5;4;5;4;4;4;5;3;5;4;1;1;1;1;5;5;5;5;3;3;3;2;3;3;5;2;2;3;3;3;5
” Ë—–;4;3;5;4;3;4;4;4;4;5;3;3;3;3;4;4;3;4;3;2;4;4;4;4;2;3;3;4;3;3;1;4;3;4;4;4;5;4;4;3;4;4;4;4;3;3;2;1;1;1;1;3;4;4;4;5;4;5;3;4;2;4;5;5;5;4;4;4;3;3;3;3;5;1;1;5;1;5;2;4;2;5;4;4;3;4;1;5;3;3;4;3;1;1
” Ë—–;4;3;4;4;4;4;4;4;4;5;3;4;4;3;4;4;3;4;3;2;4;4;3;4;2;4;3;4;4;3;2;4;3;4;4;4;5;4;4;4;3;2;4;5;3;3;3;1;1;1;1;2;4;4;2;1;4;5;2;4;2;5;5;5;5;4;4;4;3;4;3;3;4;1;1;5;1;5;3;4;3;5;4;4;3;4;3;5;4;2;4;3;4;2
” Ë—–;4;3;5;4;4;4;4;4;4;5;3;3;3;3;4;4;3;4;3;2;4;4;4;4;2;3;3;4;3;3;1;4;3;4;4;4;5;4;4;3;4;4;4;4;3;3;3;2;1;1;2;3;4;4;4;5;4;5;3;4;2;4;5;5;5;4;4;4;3;3;3;3;4;1;1;5;1;5;2;4;2;4;4;4;3;4;1;5;3;4;4;3;1;1
” Ë—–;3;3;5;4;4;4;4;4;4;5;3;3;3;3;4;4;3;4;3;2;4;4;4;4;2;3;3;4;3;3;1;4;3;4;4;4;5;4;4;3;4;4;4;4;3;3;2;2;1;1;1;3;4;4;4;5;4;5;3;4;2;4;5;5;5;4;4;4;3;3;3;3;4;1;1;5;1;5;2;4;2;4;4;4;3;4;1;5;3;3;4;3;1;1
” Ë—–;3;3;5;4;4;4;4;4;4;5;3;4;3;3;4;4;3;4;3;2;4;4;3;4;2;3;3;4;3;3;1;4;3;4;4;4;5;4;4;3;4;4;4;4;3;3;2;2;1;1;2;3;4;4;4;5;4;5;3;4;2;4;5;5;5;4;4;4;3;3;3;3;4;1;1;5;1;5;2;4;2;4;4;4;3;4;1;5;3;3;4;3;1;1
” Ë—–;3;3;5;4;4;4;4;4;4;5;3;3;3;3;4;4;3;4;3;2;4;4;4;4;2;3;3;4;3;3;1;4;3;4;4;4;5;4;4;3;4;4;4;4;3;3;2;2;1;1;2;2;4;4;4;5;4;5;3;4;2;4;5;5;5;4;4;4;3;3;3;3;4;1;1;5;1;5;2;4;2;4;4;4;3;4;1;5;3;3;4;3;1;1
” Ë—–;3;4;3;3;2;3;4;2;3;1;1;2;3;1;2;2;2;3;3;2;2;2;3;1;3;3;3;3;3;2;1;3;3;2;1;2;1;2;2;2;3;3;3;3;2;2;2;1;1;1;1;2;2;2;2;5;4;3;2;2;2;5;4;3;5;3;3;3;4;3;3;1;5;4;2;5;5;4;3;4;3;3;2;5;4;4;3;2;2;3;4;4;2;3
” Ë—–;3;4;3;3;3;3;4;3;3;3;4;5;4;4;3;4;3;4;4;2;3;3;3;5;4;3;3;4;4;4;2;3;3;3;3;3;3;4;3;2;3;2;3;5;3;1;3;2;2;2;2;4;3;4;2;2;4;2;2;2;2;3;2;5;4;4;4;3;4;3;4;3;3;1;3;1;1;5;3;4;3;4;4;3;3;2;4;3;4;3;2;4;4;4
” Ë—–;4;4;3;3;3;3;3;3;3;3;3;4;3;2;2;2;2;3;3;2;2;2;2;2;2;2;3;2;2;3;2;3;3;3;2;2;2;2;2;2;2;3;3;3;1;2;2;1;1;1;1;2;2;2;1;1;2;1;1;2;2;2;3;3;4;3;3;3;3;2;3;3;3;1;1;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2
” Ë—–;1;1;3;2;1;1;1;1;1;2;2;2;2;2;2;2;3;1;2;2;1;3;2;2;3;2;1;2;2;2;1;2;2;2;1;1;2;3;2;1;1;2;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;3;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
” Ë—–;5;5;4;5;3;4;4;4;5;5;3;5;5;4;5;5;4;4;4;3;3;4;4;5;3;4;3;4;3;3;2;4;4;4;4;4;4;4;3;4;5;4;4;4;4;3;3;2;2;1;2;2;2;4;4;5;4;5;3;3;3;5;4;4;5;4;4;4;3;3;4;3;5;1;1;5;5;1;2;3;2;4;4;1;2;3;4;3;3;3;4;2;3;3
” Ë—–;5;5;4;5;3;4;4;4;4;5;3;5;5;5;5;5;4;4;4;3;3;4;4;5;3;4;3;4;3;2;2;4;3;2;4;4;4;4;4;2;3;4;4;3;4;3;3;2;2;2;2;2;2;4;4;5;4;5;3;3;3;5;3;2;5;3;4;4;4;3;4;4;3;1;1;5;5;4;2;3;2;4;3;1;2;3;4;3;3;3;3;2;3;3
” Ë—–;5;5;4;5;3;4;3;4;3;4;3;5;5;4;5;5;4;4;4;4;2;4;4;5;3;4;3;4;3;3;2;4;4;2;4;4;4;3;3;4;3;4;4;4;4;3;3;1;1;1;1;1;1;4;4;5;4;5;3;2;3;4;3;3;5;3;4;4;3;3;4;3;5;1;1;5;5;1;2;3;2;4;4;1;2;3;4;3;3;3;3;2;3;3
” Ë—–;5;5;4;5;3;5;4;4;4;5;3;5;5;4;5;5;4;4;4;3;3;4;4;5;3;4;3;4;3;3;2;4;3;4;4;4;4;4;4;4;4;4;3;3;3;3;3;2;2;2;1;2;2;4;4;5;4;5;3;3;3;3;4;2;5;3;4;5;4;3;4;3;5;1;1;5;5;5;2;3;2;4;4;1;2;3;5;3;3;3;5;2;3;3
” Ë—–;3;2;3;4;3;4;4;4;4;2;4;4;3;4;3;4;3;2;3;3;4;3;2;4;4;3;3;4;5;3;2;3;4;2;3;2;3;4;2;3;4;3;4;4;3;5;5;4;2;4;4;1;4;3;5;3;2;4;2;4;4;4;5;3;2;4;3;2;3;3;4;3;3;3;3;3;3;3;3;3;4;3;4;4;2;3;1;3;3;2;3;3;2;3
” Ë—–;4;5;4;4;3;3;2;4;2;3;4;1;3;2;2;4;3;3;3;4;2;2;2;1;3;3;3;4;2;4;4;4;4;3;3;4;4;4;4;1;3;4;4;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;5;4;5;5;3;3;3;3;2;5;3;5;1;1;5;1;4;3;5;2;5;4;4;3;3;1;1;1;1;2;2;2;2
” Ë—–;5;4;5;5;4;4;4;5;4;3;3;5;5;1;1;4;1;3;3;2;2;4;4;4;2;4;1;2;4;4;2;2;2;4;3;3;1;4;3;1;5;4;5;5;3;5;5;1;1;1;1;2;5;5;5;5;4;5;3;1;4;5;5;5;5;4;4;4;5;1;4;3;3;3;3;1;4;5;5;5;5;1;5;5;3;3;1;2;2;2;5;4;4;4
‘Œ;4;5;5;4;3;4;4;5;5;4;5;4;4;4;4;4;4;3;2;2;2;2;4;4;2;3;3;4;4;4;4;4;3;3;3;3;3;3;2;3;3;3;3;3;4;4;4;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;3;2;2;2;2;3;3;2;5;4;3;3;3;3;2;2;3;3;2;2;3;2;2;2;2;2;2
‘Œ;3;3;3;4;3;2;2;2;2;2;2;1;3;2;2;2;3;1;3;2;2;4;3;3;3;2;2;3;3;3;2;2;1;3;1;3;2;3;3;2;3;2;3;3;1;2;1;1;2;1;1;2;3;2;1;2;2;2;2;2;2;2;2;2;4;3;3;3;4;3;3;3;4;3;4;2;4;5;2;4;2;2;3;3;2;3;2;2;2;1;2;3;2;2
‘Œ;3;3;4;4;2;4;4;4;3;3;3;1;3;2;2;4;4;1;2;2;1;2;3;2;3;1;1;1;2;1;1;1;1;1;2;3;1;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;3;3;5;1;1;1;1;1;2;2;5;3;2;1;1;3;1;2;1;1;1;1;3;2;2;3;2;3;2;1;1;1
‘Œ;2;2;2;2;2;2;2;2;3;3;4;2;1;3;3;2;5;4;3;3;3;2;2;1;3;4;3;4;3;2;4;3;4;3;2;2;3;3;3;4;3;5;4;5;4;3;3;5;4;2;4;4;5;4;5;3;2;4;4;3;3;3;1;4;4;4;3;4;3;4;3;2;1;3;2;3;2;4;3;3;2;3;3;4;4;3;3;3;3;2;2;4;4;4
‘Œ;3;4;3;4;3;4;3;2;3;1;2;1;3;2;3;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;5;5;2;3;3;3;3;3;2;3;1;1;1;1;1;1;1;1;1;2;1;3;1;1;1;1;2;1;2;2;2
‘Œ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;3;4;1;1;1;1;3;1;2;1;1;1;1;1;1;4;1;1;1;1;1;1;1
‘Œ;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;5;4;1;4;4;4;3;3;3;3;2;4;2;3;3;3;2;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;4;5;5;5;5;5;5;5;5;5;5;4;2;3;2;1;1;2;3;3;1;2;3;1;2;1;2;2;1;2;1;1;2
ﬁŒ;4;5;5;4;5;4;4;5;4;5;4;3;3;2;3;2;3;1;3;2;2;4;2;2;3;2;2;4;3;3;2;3;1;3;2;3;3;3;3;2;3;2;3;3;3;2;2;1;1;1;1;1;2;2;1;2;3;2;2;2;2;3;3;3;5;3;3;3;4;3;3;3;3;3;3;3;4;5;3;4;3;2;3;4;3;3;2;2;2;1;2;3;3;2
ﬁŒ;4;5;5;5;4;5;4;4;4;3;4;5;3;4;4;4;4;3;3;2;3;4;3;4;2;3;3;4;3;3;4;3;3;2;2;2;2;2;3;3;4;3;4;3;3;2;2;1;1;1;1;1;2;2;1;4;1;1;2;1;3;2;4;3;4;3;4;3;3;2;4;2;4;4;3;3;1;5;2;1;4;1;3;2;2;3;2;3;3;3;3;2;2;2
ﬁŒ;3;3;3;4;3;2;2;2;2;2;2;1;3;2;2;2;3;1;3;2;2;4;3;3;3;2;2;3;3;3;2;2;1;3;1;3;2;3;3;2;3;2;3;3;1;2;1;1;2;1;1;2;4;2;1;2;2;2;2;2;2;2;2;2;4;3;3;3;4;3;3;3;4;3;4;2;4;5;2;4;2;2;3;3;2;3;2;2;2;1;2;3;2;2
Ã—;4;5;5;4;4;5;4;5;3;5;4;1;3;4;5;5;4;2;3;1;1;2;4;1;2;3;4;4;4;4;2;2;2;4;4;3;1;3;4;1;2;2;4;5;4;4;2;1;1;1;1;1;1;1;1;2;2;2;2;1;2;5;4;5;5;4;4;4;5;1;5;5;5;1;4;5;4;5;3;4;2;1;4;3;1;1;1;1;2;4;2;3;4;4
Ã—;4;5;4;4;4;5;4;5;5;5;5;4;4;3;3;3;3;3;3;2;3;4;3;2;4;2;4;5;4;4;2;3;3;3;4;3;3;3;3;3;3;4;3;3;3;4;3;2;2;2;2;2;2;3;3;4;4;4;3;4;3;4;4;3;5;4;3;4;3;3;4;3;5;1;1;4;4;5;3;4;3;4;4;3;2;3;3;4;3;4;4;4;4;4
Õ»À;4;3;3;5;5;5;5;5;4;3;4;4;4;4;4;4;4;4;3;5;2;2;3;1;2;2;2;2;3;3;1;2;1;2;1;2;2;2;2;1;3;1;3;3;1;3;2;1;1;1;1;1;1;1;2;1;1;1;1;2;3;2;2;2;5;1;1;2;1;1;3;4;4;1;2;1;5;1;2;2;1;1;2;1;1;1;3;3;2;2;2;2;3;3
Õ»À;4;5;4;5;4;5;4;5;4;5;4;5;5;5;5;5;5;4;4;2;4;4;5;5;4;5;4;5;4;5;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;2;2;2;2;3;3;3;3;4;4;3;2;2;2;3;4;4;3;2;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Õ»À;2;1;1;2;3;2;1;2;2;2;2;1;3;2;1;1;3;2;1;1;1;1;2;1;2;2;2;2;2;2;2;3;2;2;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;3;2;4;3;1;4;2;2;2;1;1;2;1;1;2;2;2
œƒ—;5;5;5;4;4;4;4;4;4;3;3;5;4;3;4;5;4;4;4;2;2;4;4;3;3;4;3;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;5;4;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;5;5;4;4;4;4;3;4;4;4;3;4;4;4;3;3;4;5;2;2;4;3;3;3;2;3;2;2;4;3;4
œƒ—;5;5;4;4;4;4;4;5;5;4;5;5;4;4;5;5;4;4;4;4;3;4;4;5;5;4;4;2;4;4;3;4;5;3;4;3;2;4;3;2;2;4;5;5;3;4;3;2;1;1;1;2;1;1;3;1;2;2;2;2;3;4;3;3;4;3;4;3;3;4;4;4;4;1;3;4;3;3;3;4;4;4;3;3;2;2;2;3;3;2;4;3;4;3
œƒ—;4;5;5;4;4;4;2;3;3;2;3;5;4;4;4;4;3;3;3;4;2;2;3;2;1;2;2;2;2;2;1;2;2;2;2;3;3;2;3;2;2;3;2;2;2;3;2;2;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
